schema_version,experiment_name,task,model,model_source,sequence_length,memory_budget,seed,config_path,config_sha256,checkpoint_path,checkpoint_resume_pass,stability_pass,mean_loss,token_accuracy,exact_match_accuracy,relevant_state_retention_rate,irrelevant_state_retention_rate,memory_precision,memory_recall,average_retention_duration,successful_long_range_retrievals,cache_turnover,eviction_errors,write_frequency,recent_state_overlap,expected_random_retention,max_memory_size,budget_pass,wall_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_mb,tokens_per_second,parameter_count,resource_measurement_pass,train_first_loss,train_final_loss,maximum_gradient_norm
1.0,section15_pilot_tuned,associative_recall,gru_reservoir_cache,pilot_reservoir_cache,1024,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/gru_reservoir_cache/last.pt,True,True,5.482419530550639,0.010416666666666666,0.010416666666666666,0.052083333333333336,0.015589361355490383,0.0032552083333333335,0.052083333333333336,587.3125,1,6348,91,0.0802001953125,0.015625,0.015625,16,True,11.448449026000162,11.359999999999673,0.2300000000000182,1112.9453125,8586.66530084078,182976,True,5.250955233971278,4.83762131134669,2.3538005352020264
1.0,section15_pilot_tuned,associative_recall,gru_reservoir_cache,pilot_reservoir_cache,1024,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/gru_reservoir_cache/last.pt,True,True,5.276763757069905,0.0,0.0,0.0625,0.031219452590420322,0.001953125,0.0625,575.0546875,0,10896,90,0.14208984375,0.02734375,0.03125,32,True,15.212346687000718,15.029999999999745,0.3699999999999761,1112.9453125,6462.119357561244,182976,True,5.250955233971278,4.83762131134669,2.3538005352020264
1.0,section15_pilot_tuned,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.252573887507121,0.010416666666666666,0.010416666666666666,0.28125,0.0616421568627451,0.017578125,0.28125,217.06380208333334,1,9978,69,0.468505859375,0.05859375,0.0625,16,True,12.314525624999987,12.099999999999454,0.36000000000001364,1112.9453125,1995.6919777817284,224283,True,5.390627106030782,4.912583510080974,6297.2685546875
1.0,section15_pilot_tuned,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.381003538767497,0.0,0.0,0.7291666666666666,0.12263071895424837,0.022786458333333332,0.7291666666666666,222.97493489583334,0,8161,26,0.4570719401041667,0.029947916666666668,0.125,32,True,12.331670764000592,12.109999999999673,0.37999999999999545,1112.9453125,1992.917299717719,224283,True,5.390627106030782,4.912583510080974,6297.2685546875
1.0,section15_pilot_tuned,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.264291167259216,0.0,0.0,0.3645833333333333,0.03059768427919113,0.022786458333333332,0.3645833333333333,442.9016927083333,0,18924,61,0.416259765625,0.047526041666666664,0.03125,16,True,24.459658752000905,23.979999999999563,0.7700000000000102,1112.9453125,2009.5129085142758,224283,True,5.390627106030782,4.912583510080974,6297.2685546875
1.0,section15_pilot_tuned,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.377567569414775,0.0,0.0,0.6666666666666666,0.06131767775603392,0.020833333333333332,0.6666666666666666,458.4072265625,0,14392,32,0.3553059895833333,0.021484375,0.0625,32,True,24.444109167001443,23.979999999999563,0.7600000000000193,1112.9453125,2010.7912161656195,224283,True,5.390627106030782,4.912583510080974,6297.2685546875
1.0,section15_pilot_tuned,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.412755250930786,0.010416666666666666,0.010416666666666666,0.2916666666666667,0.015355164548712932,0.018229166666666668,0.2916666666666667,881.2376302083334,1,29366,68,0.3143513997395833,0.033854166666666664,0.015625,16,True,48.81905340099911,47.76000000000022,1.6399999999999864,1113.21484375,2013.6400268258408,224283,True,5.390627106030782,4.912583510080974,6297.2685546875
1.0,section15_pilot_tuned,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.455002943674724,0.03125,0.03125,0.5416666666666666,0.03075105897686542,0.016927083333333332,0.5416666666666666,923.1116536458334,3,20689,44,0.24170939127604166,0.0126953125,0.03125,32,True,49.13819902900104,48.039999999999964,1.6299999999999955,1113.21484375,2000.5617206683057,224283,True,5.390627106030782,4.912583510080974,6297.2685546875
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru,pilot_standard_gru,256,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.353917241096497,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0625,0,True,0.1626536940002552,0.15999999999985448,0.0,1112.94921875,151094.01696073034,174720,True,5.263445844252904,4.878850092490514,1.0744361877441406
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru,pilot_standard_gru,256,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.332431475321452,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.125,0,True,0.15566416399997252,0.1500000000005457,0.020000000000010232,1112.94921875,157878.34122183922,174720,True,5.263445844252904,4.878850092490514,1.0744361877441406
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru,pilot_standard_gru,512,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.378567258516948,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.03125,0,True,0.28560044199912227,0.2899999999999636,0.009999999999990905,1112.94921875,172100.57399053694,174720,True,5.263445844252904,4.878850092490514,1.0744361877441406
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru,pilot_standard_gru,512,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.318348248799642,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0625,0,True,0.36201316799997585,0.3599999999996726,0.009999999999990905,1112.94921875,135774.06664942994,174720,True,5.263445844252904,4.878850092490514,1.0744361877441406
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru,pilot_standard_gru,1024,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.413078586260478,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.015625,0,True,0.5911587529990356,0.5900000000001455,0.010000000000019327,1112.94921875,166290.35686486802,174720,True,5.263445844252904,4.878850092490514,1.0744361877441406
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru,pilot_standard_gru,1024,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.360069791475932,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.03125,0,True,0.5836572509997495,0.5900000000001455,0.0,1112.94921875,168427.61711880486,174720,True,5.263445844252904,4.878850092490514,1.0744361877441406
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,256,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.378181258837382,0.013888888888888888,0.0,0.03819444444444444,0.06278820816864293,0.007161458333333333,0.03819444444444444,127.5,0,0,92,0.0625,0.0625,0.0625,16,True,1.6757853139988583,1.6499999999996362,0.04999999999998295,1112.94921875,14665.363035886316,182976,True,5.2601761023203535,4.904073824485143,1.3923503160476685
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,256,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.394153475761414,0.010416666666666666,0.0,0.13888888888888887,0.12483530961791828,0.013020833333333334,0.13888888888888887,127.96875,0,0,83,0.125,0.125,0.125,32,True,1.6551937599997473,1.6400000000003274,0.03999999999999204,1112.94921875,14847.808512765147,182976,True,5.2601761023203535,4.904073824485143,1.3923503160476685
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,512,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.504799405733745,0.0,0.0,0.020833333333333332,0.03131139489194499,0.00390625,0.020833333333333332,255.9375,0,0,94,0.03125,0.0625,0.03125,16,True,3.0417733209997095,3.019999999999527,0.05000000000001137,1112.94921875,16158.99503775176,182976,True,5.2601761023203535,4.904073824485143,1.3923503160476685
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,512,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.423826694488525,0.006944444444444444,0.0,0.09027777777777778,0.062336280288146695,0.008463541666666666,0.09027777777777778,255.96875,0,0,87,0.0625,0.0625,0.0625,32,True,3.1398064799996064,3.119999999999891,0.060000000000002274,1112.94921875,15654.467978550756,182976,True,5.2601761023203535,4.904073824485143,1.3923503160476685
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,1024,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.38888152440389,0.010416666666666666,0.0,0.027777777777777776,0.01558929154423768,0.005208333333333333,0.027777777777777776,511.875,0,0,93,0.015625,0.0625,0.015625,16,True,6.233816338999532,6.170000000000073,0.14000000000001478,1112.94921875,15769.473249476076,182976,True,5.2601761023203535,4.904073824485143,1.3923503160476685
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,1024,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.386107921600342,0.006944444444444444,0.0,0.03125,0.03125,0.0029296875,0.03125,511.5,0,0,93,0.03125,0.03125,0.03125,32,True,6.359324823999486,6.309999999999491,0.12999999999999545,1112.94921875,15458.244816967057,182976,True,5.2601761023203535,4.904073824485143,1.3923503160476685
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,256,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.46346374352773,0.006944444444444444,0.0,0.07291666666666667,0.06237648221343872,0.013671875,0.07291666666666667,150.1015625,0,3876,89,0.22021484375,0.0234375,0.0625,16,True,3.2156957860006514,3.1900000000005093,0.0700000000000216,1112.94921875,7642.51398001957,182976,True,5.265151063601176,4.8801756501197815,1.3376543521881104
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,256,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.463887572288513,0.003472222222222222,0.0,0.1111111111111111,0.12516469038208164,0.010416666666666666,0.1111111111111111,142.828125,0,6216,85,0.3779296875,0.1171875,0.125,32,True,4.266916234999371,4.229999999999563,0.07999999999998408,1112.94921875,5759.663102456855,182976,True,5.265151063601176,4.8801756501197815,1.3376543521881104
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,512,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.429822723070781,0.010416666666666666,0.0,0.024305555555555552,0.031290929927963326,0.004557291666666667,0.024305555555555552,297.8359375,0,4812,94,0.129150390625,0.0078125,0.03125,16,True,6.053023600001325,6.0,0.12999999999999545,1112.94921875,8120.239280082973,182976,True,5.265151063601176,4.8801756501197815,1.3376543521881104
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,512,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.492117563883464,0.003472222222222222,0.0,0.07638888888888888,0.06241814014407335,0.007161458333333333,0.07638888888888888,285.19921875,0,8136,89,0.22802734375,0.04296875,0.0625,32,True,7.95535181500054,7.839999999999236,0.20000000000001705,1112.94921875,6178.482252327223,182976,True,5.265151063601176,4.8801756501197815,1.3376543521881104
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,1024,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.451292912165324,0.003472222222222222,0.0,0.010416666666666666,0.01564030362389814,0.001953125,0.010416666666666666,553.90625,0,5964,95,0.0762939453125,0.0,0.015625,16,True,11.324762521000594,11.240000000000691,0.21999999999999886,1112.94921875,8680.446924843278,182976,True,5.265151063601176,4.8801756501197815,1.3376543521881104
1.0,section15_pilot_tuned,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,1024,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.429540793100993,0.006944444444444444,0.0,0.04513888888888889,0.03120919033627163,0.004231770833333333,0.04513888888888889,573.69140625,0,10176,92,0.134765625,0.0234375,0.03125,32,True,15.101751967000382,14.949999999999818,0.3199999999999932,1112.94921875,6509.443421849938,182976,True,5.265151063601176,4.8801756501197815,1.3376543521881104
1.0,section15_pilot_tuned,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,False,5.431836009025574,0.003472222222222222,0.0,0.05555555555555555,0.06258234519104082,0.010416666666666666,0.05555555555555555,221.46158854166666,0,1314,91,0.115966796875,0.0026041666666666665,0.0625,16,True,12.489819185999295,12.340000000000146,0.28999999999999204,1112.94921875,1967.6826088522519,224283,True,5.4324819048245745,4.867406378189723,5045.41796875
1.0,section15_pilot_tuned,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,False,5.371585766474406,0.0,0.0,0.14583333333333331,0.12475296442687744,0.013671875,0.14583333333333331,221.65852864583334,0,1477,82,0.18509928385416666,0.00390625,0.125,32,True,12.396660700998837,12.149999999999636,0.4099999999999966,1112.94921875,1982.4693595122626,224283,True,5.4324819048245745,4.867406378189723,5045.41796875
1.0,section15_pilot_tuned,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,False,5.406205256779988,0.020833333333333332,0.0,0.010416666666666666,0.03137278978388998,0.001953125,0.010416666666666666,468.541015625,0,1209,95,0.05584716796875,0.0032552083333333335,0.03125,16,True,24.19331195199993,23.75,0.7299999999999898,1112.94921875,2031.6358544674933,224283,True,5.4324819048245745,4.867406378189723,5045.41796875
1.0,section15_pilot_tuned,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,False,5.36758287747701,0.006944444444444444,0.0,0.07638888888888888,0.06241814014407335,0.007161458333333333,0.07638888888888888,472.4371744791667,0,1268,89,0.08829752604166667,0.0016276041666666667,0.0625,32,True,24.84650215900001,24.4399999999996,0.700000000000017,1112.94921875,1978.2261376455335,224283,True,5.4324819048245745,4.867406378189723,5045.41796875
1.0,section15_pilot_tuned,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,16,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,False,5.405863523483276,0.017361111111111112,0.0,0.006944444444444444,0.015650506039830234,0.0013020833333333333,0.006944444444444444,954.4466145833334,0,1165,95,0.027475992838541668,0.0,0.015625,16,True,48.93670949599982,47.849999999999454,1.6899999999999977,1113.21484375,2008.7987323306966,224283,True,5.4324819048245745,4.867406378189723,5045.41796875
1.0,section15_pilot_tuned,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,32,2026,configs/experiments/pilot_tuned.yaml,f912b31b7771f9640bc433b394e7ae776d80427ee64cc8a4d415670b58c1a66c,outputs/pilot_tuned/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,False,5.38812271753947,0.006944444444444444,0.0,0.03472222222222222,0.031239797584067915,0.0032552083333333335,0.03472222222222222,970.2223307291666,0,2187,93,0.053497314453125,0.001953125,0.03125,32,True,49.34810108700003,48.39000000000033,1.5699999999999932,1113.21484375,1992.0523350369933,224283,True,5.4324819048245745,4.867406378189723,5045.41796875
