run_id,phase,task,dataset,model,sequence_length,memory_budget,retrieval_k,seed,config_path,run_dir,external_role
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l2048_b32_s2030,synthetic-primary,needle_in_haystack,synthetic,memory_caching,2048,32,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l2048_b32_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l2048_b32_s2030,
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l2048_b64_s2030,synthetic-primary,needle_in_haystack,synthetic,memory_caching,2048,64,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l2048_b64_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l2048_b64_s2030,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2026,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,32,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2026,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2026,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,64,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2026,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2027,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,32,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2027,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2027,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,64,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2027,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2028,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,32,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2028,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2028,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,64,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2028,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2029,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,32,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2029,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2029,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,64,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2029,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2030,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,32,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b32_s2030,
synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2030,synthetic-primary,needle_in_haystack,synthetic,budgetmem_r,2048,64,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_budgetmem_r_l2048_b64_s2030,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2026,synthetic-primary,needle_in_haystack,synthetic,gru,4096,32,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2026,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2026,synthetic-primary,needle_in_haystack,synthetic,gru,4096,64,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2026,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2027,synthetic-primary,needle_in_haystack,synthetic,gru,4096,32,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2027,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2027,synthetic-primary,needle_in_haystack,synthetic,gru,4096,64,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2027,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2028,synthetic-primary,needle_in_haystack,synthetic,gru,4096,32,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2028,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2028,synthetic-primary,needle_in_haystack,synthetic,gru,4096,64,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2028,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2029,synthetic-primary,needle_in_haystack,synthetic,gru,4096,32,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2029,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2029,synthetic-primary,needle_in_haystack,synthetic,gru,4096,64,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2029,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2030,synthetic-primary,needle_in_haystack,synthetic,gru,4096,32,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b32_s2030,
synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2030,synthetic-primary,needle_in_haystack,synthetic,gru,4096,64,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_l4096_b64_s2030,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2026,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,32,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2026,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2026,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,64,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2026,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2027,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,32,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2027,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2027,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,64,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2027,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2028,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,32,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2028,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2028,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,64,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2028,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2029,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,32,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2029,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2029,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,64,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2029,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2030,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,32,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b32_s2030,
synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2030,synthetic-primary,needle_in_haystack,synthetic,gru_uniform,4096,64,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_uniform_l4096_b64_s2030,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2026,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,32,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2026,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2026,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,64,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2026,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2027,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,32,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2027,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2027,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,64,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2027,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2028,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,32,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2028,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2028,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,64,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2028,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2029,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,32,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2029,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2029,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,64,4,2029,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2029.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2029,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2030,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,32,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b32_s2030,
synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2030,synthetic-primary,needle_in_haystack,synthetic,gru_reservoir,4096,64,4,2030,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2030.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_gru_reservoir_l4096_b64_s2030,
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2026,synthetic-primary,needle_in_haystack,synthetic,memory_caching,4096,32,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2026,
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b64_s2026,synthetic-primary,needle_in_haystack,synthetic,memory_caching,4096,64,4,2026,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b64_s2026.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b64_s2026,
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2027,synthetic-primary,needle_in_haystack,synthetic,memory_caching,4096,32,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2027,
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b64_s2027,synthetic-primary,needle_in_haystack,synthetic,memory_caching,4096,64,4,2027,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b64_s2027.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b64_s2027,
synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2028,synthetic-primary,needle_in_haystack,synthetic,memory_caching,4096,32,4,2028,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/configs/experiments/section18/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2028.yaml,/mnt/c/Users/nejat/OneDrive/Desktop/UN/Skills/GitHub 2026/budgetmem-r/artifacts/section18/runs/synthetic-primary/synthetic_primary_needle_in_haystack_synthetic_memory_caching_l4096_b32_s2028,
